pruning_thresh,jepg_quality,head_time_mean,head_time_std,tail_time_mean,tail_time_std,framework_time_mean,framework_time_std,jpeg_time_mean,jpeg_time_std,encode_time_mean,encode_time_std,decode_time_mean,decode_time_std,request_time_mean,request_time_std
0.06,1,9.952156171798705,0.06302276376757696,4.681260471343994,0.3561550811798058,1.435219841003418,0.17263838315424074,150.90540740966796,4.159134360724183,188.65948684692384,4.607104213414953,15.079830112457275,6.622481749316082,47.91259159088135,8.70759007592336
0.06,2,9.944117403030395,0.05536289874393941,4.634447050094605,0.2870532486388838,1.436365122795105,0.19268940573772805,153.74693496704103,4.243286859142196,194.56677978515626,27.424444862627208,14.427168226242065,5.930042182629983,47.45111377716064,10.31793852769796
0.06,3,9.96483549118042,0.17511909519240093,4.642017593383789,0.23812678447725555,1.3982134318351747,0.19982969140578802,154.62751693725585,3.9834884894878515,191.75360122680664,4.37657845818169,15.362353649139404,6.5208896699418775,48.100575332641604,9.824628316771621
0.06,4,9.962528295516968,0.1489213167224679,4.710224967002869,0.7547161287284667,1.4456195187568666,0.18631508094169774,156.32088623046874,4.215975466902503,193.99241836547853,4.750075212584631,15.80874077796936,6.378145394940783,49.10889640808105,10.022033943560968
0.06,5,9.945996150970458,0.060571010837034006,4.635286402702332,0.22381432529611578,1.4041174411773683,0.15266319082663443,157.02055557250978,3.6421446357014045,196.8750407409668,26.88327672031052,16.94649119377136,7.820959660573611,49.326637840271,9.451118860933436
0.08,1,9.943813467025757,0.06319600001184654,4.80433277130127,1.748986790484113,1.4360131192207337,0.27579512434886977,148.99282257080077,3.799245011131557,186.3862338256836,4.278160581171047,13.665026531219482,5.013167006981834,46.77843742370605,8.743553215981956
0.08,2,9.97068486213684,0.16270267373821679,4.6548521614074705,0.24934199709084268,1.4181539177894593,0.1726380799381232,151.5861785888672,3.6218629117316596,188.87460739135742,3.895445917111195,14.726148443222046,6.304860761785913,47.82459064483643,9.986856636788625
0.08,3,9.948302755355835,0.06812811263010077,4.9003385734558105,1.7506921607858419,1.451110726594925,0.2759087356793565,152.54445205688478,4.830482001441701,189.7839569091797,5.097040782433474,16.512272338867188,8.184567773200468,49.16673435211182,10.307940692484317
0.08,4,9.951338844299316,0.07329692975997046,4.692796807289124,0.2874281713745358,1.4058748829364776,0.17722381529816492,154.4386006164551,3.593299920348185,194.18286544799804,26.382693804577535,17.699510774612428,8.162173371513612,50.69104038238525,11.221333368996486
0.08,5,9.959317216873169,0.15819499304978224,4.673039350509644,0.3091172437154912,1.3977513539791107,0.2015815767448991,155.17651885986328,4.065052498227437,192.20666763305664,4.284674561179246,15.84336163520813,7.604647977665766,49.383546104431154,11.922494811493442
0.1,1,9.963614711761474,0.2153675816621087,4.712669138908386,0.3206585000526342,1.4297939217090607,0.18635287322168717,147.06767517089844,3.8613813531509042,184.41489990234376,4.159825073414635,15.106513032913208,6.815988721506842,47.58541168212891,9.221450295896128
0.1,2,9.979060497283935,0.21538133991905956,5.059256300926209,2.6951311519944996,1.4237183940410614,0.19278948862253625,149.88265411376952,5.17539393447825,187.24415634155272,5.465021481735891,16.798484172821045,8.858961134700586,49.61996349334717,12.289871641072802
0.1,3,9.972838373184205,0.21144858394197555,4.660848641395569,0.2429201403023037,1.4423753547668456,0.1926806589917976,150.6407456970215,3.4650085487103826,190.71620040893555,26.541975012381076,14.644613418579102,6.088852031948193,48.08359603881836,10.558721133052074
0.1,4,9.975881929397582,0.2197960034650557,4.698343043327331,0.4607967458242391,1.3991107213497163,0.1623936288459694,152.8313458251953,4.2009502447888725,190.34715591430665,4.574964690225,16.410263319015503,13.796022713784536,49.70141387939453,16.276597063226948
0.1,5,9.974614744186402,0.15968416029592616,4.616943001747131,0.15616989274714924,1.4135728001594543,0.17470147548451972,154.89338302612305,11.119782069581415,192.45107315063476,11.971717028898501,14.306199960708618,5.488844561610431,47.00764019012451,8.08175924748379
