pruning_thresh,quality,technique,bandwidth,mAP_drop,frame_id,sparsity,decomposability,regularity,pictoriality,compression_ratio,datasize_est,datasize_real,reconstruct_snr,target_cmp,target_snr
0.07,69,1,12847800.0,0.25,383,0.5930912536982249,-1,-1,-1,59.245463882232116,5842,6586,17.4313485622406,55.45777920205095,17.69010345141093
0.1,70,1,8351070.0,0.25,384,0.7578240569526628,-1,-1,-1,65.75075987841946,5264,6008,17.151119709014893,55.45777920205095,17.69010345141093
0.07,69,1,12847800.0,0.25,385,0.5819041235207101,-1,-1,-1,57.53191489361702,6016,6760,17.29431390762329,55.45777920205095,17.458490133285522
0.07,69,1,12847800.0,0.25,386,0.5987657174556213,-1,-1,-1,60.64692482915718,5707,6451,16.967895030975342,65.75075987841946,17.21358855565389
0.07,69,1,12847800.0,0.25,387,0.588306675295858,-1,-1,-1,48.803158488437674,7092,7836,17.411054372787476,57.53191489361702,17.21213936805725
0.07,69,1,20663545.0,0.25,388,0.6042552699704142,-1,-1,-1,56.6560811916844,6109,6853,16.96437954902649,57.53191489361702,17.137776215871174
0.07,69,1,20663545.0,0.25,389,0.5935650887573964,-1,-1,-1,57.551047555703356,6014,6758,16.9681179523468,48.803158488437674,17.22442110379537
0.07,69,1,20663545.0,0.25,390,0.5886880547337278,-1,-1,-1,44.45312098638582,7786,8530,17.515201568603516,48.803158488437674,17.114442984263103
0.07,69,1,32976020.0,0.25,391,0.5951137204142012,-1,-1,-1,67.86509803921568,5100,5844,17.241369485855103,48.803158488437674,17.11451729138692
0.07,69,1,32976020.0,0.25,392,0.5884106878698225,-1,-1,-1,56.74897524184293,6099,6843,17.207564115524292,44.45312098638582,17.149233023325603
0.07,69,1,32976020.0,0.25,393,0.5868389423076923,-1,-1,-1,75.81861993428258,4565,5309,16.907190084457397,44.45312098638582,17.241563002268474
0.07,69,1,32976020.0,0.25,394,0.5899824334319527,-1,-1,-1,39.8562874251497,8684,9428,17.862839698791504,44.45312098638582,17.321378389994305
0.07,69,1,48072185.0,0.25,395,0.594871024408284,-1,-1,-1,58.60345411445987,5906,6650,17.637038230895996,56.74897524184293,17.11870789527893
0.18,61,1,48072185.0,0.25,396,0.9560142381656804,-1,-1,-1,108.94302801384954,3177,3921,16.82429313659668,42.986699152467764,15.730509493086075
0.18,61,1,48072185.0,0.25,397,0.9568347818047337,-1,-1,-1,148.67353951890036,2328,3072,16.032413244247437,58.60345411445987,17.637038230895996
0.18,61,1,48072185.0,0.25,398,0.9560604659763313,-1,-1,-1,152.7413945278023,2266,3010,15.37786602973938,58.60345411445987,17.36612319946289
0.18,61,1,48072185.0,0.25,399,0.9572970599112426,-1,-1,-1,171.93840039741679,2013,2757,14.762885570526123,58.60345411445987,16.831248203913372
0.18,61,1,48072185.0,0.25,400,0.9565574149408284,-1,-1,-1,166.16034565530484,2083,2827,14.349346160888672,108.94302801384954,16.078190803527832
0.18,61,1,48072185.0,0.25,401,0.9549047707100592,-1,-1,-1,114.34159233564586,3027,3771,14.253993034362793,148.67353951890036,15.39105494817098
0.18,61,1,48072185.0,0.25,402,0.9550087832840237,-1,-1,-1,133.68559289300887,2589,3333,14.14901614189148,152.7413945278023,14.830032587051392
0.18,61,1,48072185.0,0.25,403,0.9551012389053254,-1,-1,-1,119.26671261199174,2902,3646,13.841996192932129,114.34159233564586,14.455408255259195
0.18,61,1,48072185.0,0.25,404,0.9560142381656804,-1,-1,-1,130.85519848771267,2645,3389,13.731675148010254,114.34159233564586,14.250785112380981
0.18,61,1,48072185.0,0.25,405,0.9574935281065089,-1,-1,-1,132.7625623321826,2607,3351,13.579139709472656,114.34159233564586,14.081668456395468
0.16,61,1,48072185.0,0.25,406,0.9272489829881657,-1,-1,-1,98.80445332572081,3503,4247,13.700648546218872,48.96194652709011,15.738338629404703
0.07,69,1,32976020.0,0.25,407,0.5842501849112426,-1,-1,-1,38.54253897550112,8980,9724,16.38887882232666,39.8562874251497,17.325864632924397
0.07,69,1,32976020.0,0.25,408,0.5921666974852071,-1,-1,-1,31.091627739849084,11132,11876,18.452577590942383,39.8562874251497,16.156892776489258
0.16,61,1,32976020.0,0.25,409,0.9286358173076923,-1,-1,-1,99.74409221902017,3470,4214,17.756829261779785,48.96194652709011,15.40992021560669
0.1,69,1,32976020.0,0.25,410,0.7467640532544378,-1,-1,-1,55.94181347987716,6187,6931,17.82915234565735,39.32612999722082,14.39978023370107
0.09,69,1,20663545.0,0.25,411,0.6923076923076923,-1,-1,-1,44.79834325653637,7726,8470,18.06398034095764,79.34357447118046,17.165926959779526
0.09,69,1,20663545.0,0.25,412,0.6982479659763313,-1,-1,-1,53.48663266883017,6471,7215,17.97096014022827,55.94181347987716,17.82915234565735
0.09,69,1,20663545.0,0.25,413,0.6992418639053254,-1,-1,-1,52.752934003962814,6561,7305,17.819066047668457,44.79834325653637,17.90742834409078
0.09,69,1,20663545.0,0.25,414,0.6939487795857988,-1,-1,-1,56.84217441287568,6089,6833,17.772029638290405,44.79834325653637,17.954697608947754
0.08,97,1,12847800.0,0.25,415,0.6371463572485208,-1,-1,-1,7.405207642439932,46739,47483,24.95461940765381,43.51737138231876,14.261733557780584
0.15,98,1,12847800.0,0.25,416,0.9110808062130178,-1,-1,-1,9.530040200451566,36318,37062,24.053969383239746,99.71899685103251,14.138327890751409
0.1,69,1,8351070.0,0.25,417,0.731716900887574,-1,-1,-1,76.60734838424081,4518,5262,22.69260883331299,99.74409221902017,17.756829261779785
0.17,61,1,8351070.0,0.25,418,0.9387365939349113,-1,-1,-1,129.339312406577,2676,3420,19.780837297439575,75.17917017592046,15.331700642903645
0.17,61,1,8351070.0,0.25,419,0.9407128328402367,-1,-1,-1,109.42522921277268,3163,3907,19.369466304779053,76.60734838424081,22.69260883331299
0.17,61,1,8351070.0,0.25,420,0.9425735022189349,-1,-1,-1,154.5142857142857,2240,2984,18.5450279712677,76.60734838424081,21.722018321355183
0.17,61,1,8351070.0,0.25,421,0.9425966161242604,-1,-1,-1,146.5955103769589,2361,3105,17.702906131744385,76.60734838424081,20.614304145177204
0.21,99,1,12847800.0,0.25,422,0.9769438794378699,-1,-1,-1,13.897847735303566,24904,25648,18.156108856201172,101.55214317391574,15.351789132754007
0.22,99,1,12847800.0,0.25,423,0.9906157544378699,-1,-1,-1,22.877387798268227,15129,15873,18.346476554870605,148.68420792889393,15.512851347525913
0.21,99,1,20663545.0,0.25,424,0.9832655325443787,-1,-1,-1,15.587822014051522,22204,22948,18.469316959381104,146.5955103769589,17.70290613174438
0.23,99,1,20663545.0,0.25,425,0.9925573224852071,-1,-1,-1,30.719091151149374,11267,12011,18.181291818618774,60.91533201843542,15.084968235757612
0.08,97,1,20663545.0,0.25,426,0.6286173261834319,-1,-1,-1,11.776522626743791,29390,30134,24.555327892303467,56.84217441287568,17.772029638290405
0.08,98,1,20663545.0,0.25,427,0.6469235392011834,-1,-1,-1,11.910254645560908,29060,29804,28.092217445373535,50.654386587488894,14.87547308206558
0.09,69,1,32976020.0,0.25,428,0.7359698594674556,-1,-1,-1,98.66362599771949,3508,4252,24.027206897735596,44.79834325653637,17.951335509618122
0.07,69,1,32976020.0,0.25,429,0.6007419563609467,-1,-1,-1,106.4632420793602,3251,3995,22.66911029815674,38.54253897550112,15.984122355779013
0.07,69,1,32976020.0,0.25,430,0.6257858727810651,-1,-1,-1,86.54963740935234,3999,4743,21.640686988830566,38.54253897550112,18.038911422093708
0.07,69,1,32976020.0,0.25,431,0.6687315088757396,-1,-1,-1,77.2054427838501,4483,5227,19.085938930511475,38.54253897550112,21.028398672739666
0.07,69,1,48072185.0,0.25,432,0.6363604844674556,-1,-1,-1,55.2806260980674,6261,7005,19.53350305557251,86.54963740935234,22.779001394907635
0.07,69,1,48072185.0,0.25,433,0.6212093195266272,-1,-1,-1,69.34722500500902,4991,5735,19.355703592300415,77.2054427838501,21.131912072499592
0.07,69,1,48072185.0,0.25,434,0.6138706545857988,-1,-1,-1,45.36793813081662,7629,8373,20.18770456314087,55.2806260980674,20.08670965830485
0.07,69,1,48072185.0,0.25,435,0.6044632951183432,-1,-1,-1,70.40520748576078,4916,5660,20.08035898208618,55.2806260980674,19.325048526128132
0.07,69,1,48072185.0,0.25,436,0.5995515902366864,-1,-1,-1,47.380150581793295,7305,8049,20.449414253234863,45.36793813081662,19.692303737004597
0.07,69,1,48072185.0,0.25,437,0.6047291050295858,-1,-1,-1,41.535101404056164,8333,9077,20.78549861907959,45.36793813081662,19.874589045842487
0.07,69,1,48072185.0,0.25,438,0.5962925295857988,-1,-1,-1,97.60631697687535,3546,4290,20.082931518554688,45.36793813081662,20.239159266153973
0.06,69,1,48072185.0,0.25,439,0.5267543454142012,-1,-1,-1,92.56806632789515,3739,4483,19.47332501411438,40.36632421761508,19.482145401147694
0.06,69,1,48072185.0,0.25,440,0.5326830621301775,-1,-1,-1,59.00306853051483,5866,6610,19.795455932617188,97.60631697687535,20.082931518554688
0.06,69,1,48072185.0,0.25,441,0.5266272189349113,-1,-1,-1,58.209216279852,5946,6690,20.01041889190674,92.56806632789515,19.879729350407917
0.06,69,1,48072185.0,0.25,442,0.5325328217455622,-1,-1,-1,47.739586206896554,7250,7994,20.180294513702393,59.00306853051483,19.783904155095417
0.06,69,1,48072185.0,0.25,443,0.5335036057692307,-1,-1,-1,64.3211299015053,5381,6125,19.810904264450073,58.209216279852,19.7597332795461
0.06,69,1,32976020.0,0.25,444,0.5250901442307693,-1,-1,-1,56.425171177045975,6134,6878,19.860934019088745,47.739586206896554,19.99538977940877
0.06,69,1,32976020.0,0.25,445,0.5349251109467456,-1,-1,-1,60.477372007688274,5723,6467,19.491426944732666,47.739586206896554,20.00053922335307
0.06,69,1,32976020.0,0.25,446,0.5394554363905325,-1,-1,-1,49.156653884391424,7041,7785,19.47513222694397,47.739586206896554,19.950710932413738
0.06,69,1,32976020.0,0.25,447,0.5256564349112426,-1,-1,-1,86.18326693227091,4016,4760,19.174236059188843,56.425171177045975,19.721088409423828
0.06,69,1,20663545.0,0.25,448,0.5443671412721893,-1,-1,-1,43.44320321325468,7967,8711,19.289474487304688,49.156653884391424,19.609164396921795
0.06,69,1,20663545.0,0.25,449,0.535491401627219,-1,-1,-1,47.99112590127565,7212,7956,19.580373764038086,49.156653884391424,19.38026507695516
0.06,69,1,20663545.0,0.25,450,0.5346939718934911,-1,-1,-1,109.04599873976055,3174,3918,18.44064235687256,43.44320321325468,19.312947591145832
