pruning_thresh,quality,technique,bandwidth,mAP_drop,frame_id,sparsity,decomposability,regularity,pictoriality,compression_ratio,datasize_est,datasize_real,reconstruct_snr,target_cmp,target_snr
0.0,70,1,12847800.0,0.25,383,0.0,-1,-1,-1,61.55290770051574,5623,6367,17.056782245635986,38.74098947839713,17.005491654078167
0.0,70,1,8351070.0,0.25,384,0.0,-1,-1,-1,85.75619425173439,4036,4780,16.8606436252594,38.74098947839713,17.005491654078167
0.0,70,1,12847800.0,0.25,385,0.0,-1,-1,-1,60.742716742716745,5698,6442,16.69438123703003,38.74098947839713,17.005491654078167
0.0,70,1,12847800.0,0.25,386,0.0,-1,-1,-1,63.57678177810433,5444,6188,16.311185359954834,38.74098947839713,17.005491654078167
0.0,70,1,12847800.0,0.25,387,0.0,-1,-1,-1,61.193776520509196,5656,6400,16.38577699661255,60.742716742716745,16.87060236930847
0.0,70,1,20663545.0,0.25,388,0.0,-1,-1,-1,41.97332039776862,8246,8990,16.412065029144287,60.742716742716745,16.62207007408142
0.0,70,1,20663545.0,0.25,389,0.0,-1,-1,-1,77.86546681664792,4445,5189,16.159086227416992,60.742716742716745,16.463781197865803
0.0,70,1,20663545.0,0.25,390,0.0,-1,-1,-1,43.7617903654065,7909,8653,16.594656705856323,41.97332039776862,16.369675795237224
0.0,70,1,32976020.0,0.25,391,0.0,-1,-1,-1,53.17437394377016,6509,7253,16.562581062316895,41.97332039776862,16.318976084391277
0.0,70,1,32976020.0,0.25,392,0.0,-1,-1,-1,46.56424054890354,7433,8177,16.634856462478638,41.97332039776862,16.388602654139202
0.0,70,1,32976020.0,0.25,393,0.0,-1,-1,-1,92.56806632789515,3739,4483,16.439751386642456,43.7617903654065,16.438774665196735
0.0,70,1,32976020.0,0.25,394,0.0,-1,-1,-1,36.2572805363503,9546,10290,17.080001831054688,43.7617903654065,16.597364743550617
0.0,70,1,48072185.0,0.25,395,0.0,-1,-1,-1,49.19158612848209,7036,7780,17.004799842834473,46.56424054890354,16.545729637145996
0.03,62,1,48072185.0,0.25,396,0.286693324704142,-1,-1,-1,103.22457500745601,3353,4097,16.714036464691162,40.50936329588015,16.241449515024822
0.03,62,1,48072185.0,0.25,397,0.2834573779585799,-1,-1,-1,110.15658816040738,3142,3886,16.26608967781067,40.50936329588015,16.578835646311443
0.03,62,1,48072185.0,0.25,398,0.28523714866863903,-1,-1,-1,110.01652892561984,3146,3890,15.914511680603027,40.50936329588015,16.804531812667847
0.03,62,1,48072185.0,0.25,399,0.28349204881656803,-1,-1,-1,119.67911479944675,2892,3636,15.675623416900635,49.19158612848209,16.661641995112102
0.03,62,1,48072185.0,0.25,400,0.28580343934911245,-1,-1,-1,94.12890943704106,3677,4421,15.58074951171875,103.22457500745601,16.29821260770162
0.03,62,1,48072185.0,0.25,401,0.28751386834319526,-1,-1,-1,43.17225894973182,8017,8761,16.459403038024902,110.01652892561984,15.952074925104776
0.03,62,1,48072185.0,0.25,402,0.28445127588757396,-1,-1,-1,139.67393058918483,2478,3222,15.970985889434814,94.12890943704106,15.723628203074137
0.03,62,1,48072185.0,0.25,403,0.2895710059171598,-1,-1,-1,105.13730255164035,3292,4036,15.60149073600769,43.17225894973182,15.905258655548096
0.03,62,1,48072185.0,0.25,404,0.28450906065088755,-1,-1,-1,93.54378378378378,3700,4444,15.565184354782104,43.17225894973182,16.00371281305949
0.03,62,1,48072185.0,0.25,405,0.283827200443787,-1,-1,-1,57.104768190067645,6061,6805,15.909520387649536,43.17225894973182,16.010626554489136
0.03,62,1,48072185.0,0.25,406,0.282579049556213,-1,-1,-1,46.507927976350445,7442,8186,16.267226934432983,93.54378378378378,15.71255366007487
0.03,62,1,32976020.0,0.25,407,0.28402366863905326,-1,-1,-1,38.32063773250664,9032,9776,16.711552143096924,57.104768190067645,15.692065159479776
0.03,62,1,32976020.0,0.25,408,0.2830297707100592,-1,-1,-1,45.733615221987314,7568,8312,16.861742734909058,46.507927976350445,15.913977225621542
0.02,62,1,32976020.0,0.25,409,0.19099019970414202,-1,-1,-1,57.87826086956522,5980,6724,16.773781776428223,39.219490084985836,16.13046169281006
0.02,62,1,32976020.0,0.25,410,0.1920418823964497,-1,-1,-1,36.417508417508415,9504,10248,17.228641510009766,39.219490084985836,16.419535477956135
0.06,64,1,20663545.0,0.25,411,0.5308917344674556,-1,-1,-1,55.97800420507844,6183,6927,16.98483943939209,39.86210917587811,15.39877874510629
0.11,73,1,20663545.0,0.25,412,0.798909023668639,-1,-1,-1,43.872734186842436,7889,8633,16.629624366760254,38.38012863162564,15.986496210098267
0.11,73,1,20663545.0,0.25,413,0.7899986131656804,-1,-1,-1,36.98568070100449,9358,10102,16.625343561172485,38.38012863162564,16.265316406885784
0.11,73,1,20663545.0,0.25,414,0.7874560835798816,-1,-1,-1,47.82534199253834,7237,7981,16.480839252471924,38.38012863162564,16.532892386118572
0.11,73,1,12847800.0,0.25,415,0.788646449704142,-1,-1,-1,27.255059453500277,12699,13443,17.2002375125885,38.38012863162564,16.532892386118572
0.11,73,1,12847800.0,0.25,416,0.7934888128698225,-1,-1,-1,33.85951868518881,10222,10966,17.18745470046997,38.38012863162564,16.532892386118572
0.11,73,1,8351070.0,0.25,417,0.7865893121301775,-1,-1,-1,42.666666666666664,8112,8856,17.02306032180786,38.38012863162564,16.532892386118572
0.11,73,1,8351070.0,0.25,418,0.792760724852071,-1,-1,-1,41.189099131262644,8403,9147,16.58650517463684,38.38012863162564,16.532892386118572
0.11,73,1,8351070.0,0.25,419,0.7869706915680473,-1,-1,-1,35.825690922264776,9661,10405,16.79518222808838,38.38012863162564,16.532892386118572
0.11,73,1,8351070.0,0.25,420,0.7847979844674556,-1,-1,-1,51.1772881857164,6763,7507,16.62023663520813,38.38012863162564,16.532892386118572
0.11,73,1,8351070.0,0.25,421,0.7839889977810651,-1,-1,-1,51.86752585044208,6673,7417,16.44613742828369,38.38012863162564,16.532892386118572
0.11,73,1,12847800.0,0.25,422,0.785491401627219,-1,-1,-1,40.39117750029175,8569,9313,16.562938690185547,38.38012863162564,16.532892386118572
0.11,73,1,12847800.0,0.25,423,0.7829719859467456,-1,-1,-1,40.06389628429216,8639,9383,16.75744891166687,38.38012863162564,16.532892386118572
0.11,73,1,20663545.0,0.25,424,0.7859305658284024,-1,-1,-1,50.898823529411764,6800,7544,16.58812165260315,40.39117750029175,16.543104251225788
0.17,61,1,20663545.0,0.25,425,0.9561298076923077,-1,-1,-1,148.3549078439777,2333,3077,16.012420654296875,42.49022946837047,14.262754784690008
0.18,61,1,20663545.0,0.25,426,0.968958025147929,-1,-1,-1,142.84440775897647,2423,3167,15.579383373260498,51.125376156397266,14.692268768946333
0.18,61,1,20663545.0,0.25,427,0.9684032914201184,-1,-1,-1,180.8317659352142,1914,2658,14.997992515563965,148.3549078439777,16.012420654296875
0.17,61,1,32976020.0,0.25,428,0.9547314164201184,-1,-1,-1,140.46753246753246,2464,3208,14.683268070220947,50.898823529411764,16.58812165260315
0.17,61,1,32976020.0,0.25,429,0.9558871116863905,-1,-1,-1,139.56129032258065,2480,3224,14.449107646942139,50.898823529411764,16.05807860692342
0.17,61,1,32976020.0,0.25,430,0.9551359097633136,-1,-1,-1,136.80316205533597,2530,3274,14.307224750518799,50.898823529411764,15.42312741279602
0.17,61,1,32976020.0,0.25,431,0.9512758875739645,-1,-1,-1,144.69565217391303,2392,3136,13.689966201782227,139.56129032258065,14.71012274424235
0.17,61,1,48072185.0,0.25,432,0.9521888868343196,-1,-1,-1,122.95275310834813,2815,3559,13.529682159423828,136.80316205533597,14.479866822560629
0.17,61,1,48072185.0,0.25,433,0.9517381656804734,-1,-1,-1,130.16622790522752,2659,3403,13.361880779266357,136.80316205533597,14.14876619974772
0.11,73,1,48072185.0,0.25,434,0.7837694156804734,-1,-1,-1,40.16152239498724,8618,9362,14.840333461761475,40.06389628429216,16.588841676712036
0.11,73,1,48072185.0,0.25,435,0.7874329696745562,-1,-1,-1,47.81212874706451,7239,7983,15.404118299484253,40.06389628429216,15.56075612703959
0.11,73,1,48072185.0,0.25,436,0.7869591346153846,-1,-1,-1,35.75537190082645,9680,10424,15.999650955200195,40.06389628429216,14.986554384231567
0.11,73,1,48072185.0,0.25,437,0.7882766272189349,-1,-1,-1,37.83058257733086,9149,9893,16.28924250602722,40.16152239498724,14.535444180170694
0.03,62,1,48072185.0,0.25,438,0.24188701923076922,-1,-1,-1,54.07155132010623,6401,7145,16.63354992866516,38.32063773250664,16.296099821726482
0.02,61,1,48072185.0,0.25,439,0.17959504437869822,-1,-1,-1,97.82702091577163,3538,4282,16.328507661819458,38.444074197489726,14.716507196426392
0.02,61,1,48072185.0,0.25,440,0.17585059171597633,-1,-1,-1,63.85830258302583,5420,6164,16.41061782836914,38.444074197489726,15.529020229975382
0.02,61,1,48072185.0,0.25,441,0.18001109467455623,-1,-1,-1,66.11499522445081,5235,5979,16.442662477493286,54.07155132010623,15.94300905863444
0.02,61,1,48072185.0,0.25,442,0.17997642381656806,-1,-1,-1,44.33354681695914,7807,8551,16.766241788864136,54.07155132010623,16.457558472951252
0.02,61,1,48072185.0,0.25,443,0.18489968565088757,-1,-1,-1,89.96932674811542,3847,4591,16.463322639465332,63.85830258302583,16.393929322560627
0.07,67,1,32976020.0,0.25,444,0.5851516272189349,-1,-1,-1,49.289661065223584,7022,7766,16.45219922065735,39.14746958222369,14.305489261945088
0.07,67,1,32976020.0,0.25,445,0.5708903476331361,-1,-1,-1,44.169474221541606,7836,8580,16.501052379608154,89.96932674811542,16.463322639465332
0.18,61,1,32976020.0,0.25,446,0.9583140717455622,-1,-1,-1,91.56402116402117,3780,4524,15.776361227035522,142.84440775897647,15.868074893951416
0.06,65,1,32976020.0,0.25,447,0.4939788276627219,-1,-1,-1,52.80927677754043,6554,7298,16.164106130599976,45.51807824860357,15.639351379303704
0.06,65,1,20663545.0,0.25,448,0.5078818417159763,-1,-1,-1,43.67895002523978,7924,8668,16.18624210357666,91.56402116402117,15.776361227035522
0.1,67,1,20663545.0,0.25,449,0.750080898668639,-1,-1,-1,33.87277353689567,10218,10962,16.545716524124146,55.60985003846353,14.599401478966078
0.13,66,1,20663545.0,0.25,450,0.8644716161242604,-1,-1,-1,91.5398042845808,3781,4525,15.66341519355774,83.58462519864642,14.370584819051953
