pruning_thresh,quality,technique,frame_id,model_head_time,model_tail_time,framework_head_time,framework_tail_time,framework_response_time,compression_time,decompression_time,overall_time
0.15,80,1,85,9.932928085327148,4.543039798736572,1.2671680003404617,0.028672000393271446,16.333120346069336,4.158751964569092,0.05427199974656105,35.4251823425293
0.15,80,1,86,10.003040313720703,4.541183948516846,0.9881280064582825,0.028672000393271446,15.042400360107422,3.4560320377349854,0.055296000093221664,34.08528137207031
0.15,80,1,87,9.901375770568848,4.511040210723877,1.1159040182828903,0.02937600016593933,16.719295501708984,3.940256118774414,0.0560000017285347,35.41270446777344
0.15,80,1,88,9.883296012878418,4.596223831176758,0.9101119972765446,0.02937600016593933,17.26793670654297,3.6676480770111084,0.055424001067876816,35.772254943847656
0.15,80,1,89,9.918560028076172,4.564159870147705,1.0373760014772415,0.029023999348282814,16.055295944213867,3.6021759510040283,0.05632000043988228,33.84524917602539
0.15,80,1,90,9.892064094543457,9.099136352539062,1.0733119994401932,0.029055999591946602,20.125503540039062,3.8541760444641113,0.05632000043988228,38.422462463378906
0.15,80,1,91,9.903264045715332,4.542816162109375,1.1029760241508484,0.05632000043988228,17.068416595458984,4.127840042114258,0.08214399963617325,35.88633728027344
0.15,80,1,92,9.936415672302246,4.527328014373779,1.4226239919662476,0.053568001836538315,15.739616394042969,4.183135986328125,0.08236800134181976,35.23740768432617
0.15,80,1,93,9.89737606048584,4.512256145477295,1.0915520191192627,0.029440000653266907,16.399328231811523,3.792128086090088,0.05503999814391136,34.645408630371094
0.15,80,1,94,9.919327735900879,4.489151954650879,1.096096009016037,0.028672000393271446,16.242431640625,3.914112091064453,0.05459199845790863,34.8623046875
0.15,80,1,95,9.894944190979004,4.494944095611572,1.0598399937152863,0.028672000393271446,15.067551612854004,3.8053760528564453,0.055296000093221664,33.13711929321289
0.15,80,1,96,9.864416122436523,4.523071765899658,1.1463680267333984,0.02768000029027462,15.401375770568848,3.882944107055664,0.053599998354911804,33.782718658447266
0.15,80,1,97,9.916031837463379,4.542975902557373,1.1630080044269562,0.05632000043988228,16.18604850769043,3.829472064971924,0.08191999793052673,34.68415832519531
0.15,80,1,98,9.894144058227539,4.535583972930908,1.1052479892969131,0.028511999174952507,15.714847564697266,3.7786240577697754,0.05503999814391136,34.05699157714844
0.15,80,1,99,9.903424263000488,4.4997758865356445,1.1188800185918808,0.02940800040960312,15.426527976989746,3.9639999866485596,0.055424001067876816,34.09449768066406
0.15,80,1,100,9.888992309570312,4.530752182006836,1.1175040155649185,0.02844800055027008,15.599776268005371,4.030272006988525,0.05446400120854378,34.16425704956055
0.15,80,1,101,9.884575843811035,4.56060791015625,1.2488319426774979,0.02940800040960312,17.57004737854004,3.9996800422668457,0.05500800162553787,36.47401428222656
0.15,80,1,102,9.919360160827637,4.571135997772217,1.167456015944481,0.028672000393271446,16.421247482299805,3.8744640350341797,0.05475199967622757,35.24585723876953
0.15,80,1,103,9.918399810791016,4.592927932739258,1.280512049794197,0.028672000393271446,16.99555206298828,4.004191875457764,0.05443200096487999,35.9835205078125
0.15,80,1,104,9.921759605407715,4.497151851654053,1.2283519506454468,0.031488001346588135,15.976767539978027,3.8846399784088135,0.08486399799585342,34.576351165771484
0.15,80,1,105,9.91823959350586,4.578815937042236,1.3300160318613052,0.02879999950528145,17.159711837768555,3.885312080383301,0.05478399991989136,36.516639709472656
0.15,80,1,106,9.895584106445312,4.640895843505859,1.2586240619421005,0.028672000393271446,16.79430389404297,4.315584182739258,0.05427199974656105,35.83011245727539
0.15,80,1,107,9.90329647064209,4.5614399909973145,2.0458240509033203,0.028095999732613564,16.463199615478516,3.923583984375,0.05430399999022484,36.76688003540039
0.15,80,1,108,9.897215843200684,4.616127967834473,1.3088640421628952,0.03680000081658363,17.50009536743164,3.937920093536377,0.08083199709653854,37.05110549926758
0.15,80,1,109,9.889632225036621,4.623871803283691,1.037887990474701,0.029120000079274178,15.193408012390137,3.5327999591827393,0.05632000043988228,32.99488067626953
0.15,80,1,110,9.875264167785645,4.63318395614624,1.0327680259943008,0.028416000306606293,15.255935668945312,3.77510404586792,0.05503999814391136,33.36822509765625
0.15,80,1,111,9.909695625305176,4.504831790924072,1.0558399856090546,0.02816000021994114,17.542015075683594,3.745568037033081,0.05379199981689453,35.743614196777344
0.15,80,1,112,9.909440040588379,4.592288017272949,1.210752010345459,0.028543999418616295,16.783519744873047,4.106847763061523,0.055424001067876816,35.77756881713867
0.15,80,1,113,9.945759773254395,4.54256010055542,1.1335999816656113,0.028416000306606293,17.214208602905273,3.8654398918151855,0.05407999828457832,35.89763259887695
0.15,80,1,114,9.886048316955566,4.464896202087402,1.1645439714193344,0.028672000393271446,16.60793685913086,4.042751789093018,0.055296000093221664,35.314815521240234
0.15,80,1,115,9.899231910705566,4.501632213592529,1.1871999949216843,0.02969600073993206,16.75062370300293,4.042175769805908,0.05580800026655197,35.541568756103516
0.15,80,1,116,9.888863563537598,4.524223804473877,1.1762560158967972,0.027775999158620834,15.967040061950684,3.97708797454834,0.054016001522541046,34.67497634887695
0.15,80,1,117,9.916383743286133,4.545663833618164,1.1278720200061798,0.028672000393271446,16.3439998626709,3.900576114654541,0.05443200096487999,34.86547088623047
0.15,80,1,118,9.914400100708008,4.513472080230713,1.101855993270874,0.029311999678611755,15.328607559204102,3.8911359310150146,0.05593600124120712,33.9200325012207
0.15,80,1,119,9.888832092285156,4.594751834869385,1.1374720185995102,0.02969600073993206,15.722463607788086,3.8470399379730225,0.055743999779224396,34.16419219970703
0.15,80,1,120,9.882816314697266,4.517568111419678,1.1413120180368423,0.028672000393271446,15.847295761108398,4.031551837921143,0.05526399984955788,34.479774475097656
0.15,80,1,121,9.966367721557617,4.552864074707031,1.131392002105713,0.02940800040960312,16.579776763916016,3.8435840606689453,0.05427199974656105,35.19587326049805
0.15,80,1,122,9.906847953796387,4.481344223022461,1.0989760011434555,0.028575999662280083,15.471487998962402,4.042304039001465,0.05548800155520439,34.135231018066406
0.15,80,1,123,9.91539192199707,4.547616004943848,1.1180160194635391,0.029023999348282814,17.342687606811523,3.879551887512207,0.055296000093221664,36.08204650878906
0.15,80,1,124,9.879903793334961,4.4930877685546875,1.2256959676742554,0.028511999174952507,15.845120429992676,4.130527973175049,0.05484800040721893,34.76124954223633
0.15,80,1,125,9.916607856750488,4.498879909515381,1.270207941532135,0.02816000021994114,16.51968002319336,4.067935943603516,0.05337600037455559,35.53200149536133
0.15,80,1,126,9.914591789245605,4.514048099517822,1.1831040233373642,0.028416000306606293,15.978752136230469,4.265056133270264,0.054207999259233475,35.11366271972656
0.15,80,1,127,9.895648002624512,4.515520095825195,1.1399039924144745,0.04198399931192398,15.802176475524902,4.175968170166016,0.06796800345182419,34.77734375
0.15,80,1,128,9.90982437133789,4.66377592086792,1.261951982975006,0.02816000021994114,16.163616180419922,4.029695987701416,0.054655998945236206,35.21686553955078
0.15,80,1,129,9.909919738769531,4.630176067352295,1.1488000005483627,0.028672000393271446,17.4487361907959,4.137695789337158,0.054687999188899994,36.34473419189453
0.15,80,1,130,9.937984466552734,4.547967910766602,1.3029119819402695,0.029440000653266907,16.454912185668945,4.275680065155029,0.056063998490571976,35.8419189453125
0.15,80,1,131,9.900032043457031,4.52620792388916,1.2009919732809067,0.053247999399900436,15.454496383666992,4.11081600189209,0.1016639992594719,34.610206604003906
0.15,80,1,132,9.915488243103027,4.512256145477295,1.316864013671875,0.028672000393271446,15.944671630859375,4.1899518966674805,0.05446400120854378,35.24796676635742
0.15,80,1,133,9.92899227142334,4.481056213378906,1.3595200031995773,0.028896000236272812,16.713279724121094,4.258528232574463,0.05507199838757515,36.25516891479492
0.15,80,1,134,9.898719787597656,4.507808208465576,1.1584000140428543,0.02879999950528145,17.311296463012695,4.270815849304199,0.05478399991989136,36.4005126953125
0.15,80,1,135,9.913023948669434,4.544640064239502,1.2191359996795654,0.028672000393271446,17.676895141601562,4.05401611328125,0.05446400120854378,36.79676818847656
0.15,80,1,136,9.920639991760254,4.648320198059082,1.240960031747818,0.028095999732613564,17.97203254699707,4.21292781829834,0.053568001836538315,37.209632873535156
0.15,80,1,137,9.915200233459473,4.471551895141602,1.2766080349683762,0.029023999348282814,17.374143600463867,4.376224040985107,0.05536000058054924,37.16668701171875
0.15,80,1,138,9.927040100097656,4.491744041442871,1.2425599843263626,0.044224001467227936,17.273855209350586,4.266143798828125,0.08416000008583069,36.576576232910156
0.15,80,1,139,9.90719985961914,4.5693440437316895,1.2269119769334793,0.02956799976527691,16.426240921020508,4.327040195465088,0.05516799911856651,35.87916946411133
0.15,80,1,140,9.972384452819824,4.528128147125244,1.2344960272312164,0.028736000880599022,16.498687744140625,4.277503967285156,0.05532800033688545,35.84953689575195
0.15,80,1,141,9.94115161895752,4.5352959632873535,1.2518399953842163,0.028095999732613564,16.411104202270508,4.275807857513428,0.07817599922418594,35.733665466308594
0.15,80,1,142,9.912991523742676,4.514527797698975,1.3450559675693512,0.02876799926161766,16.102752685546875,4.01475191116333,0.05503999814391136,35.252479553222656
0.15,80,1,143,9.908608436584473,4.539936065673828,1.1461119949817657,0.029503999277949333,15.720447540283203,4.0214080810546875,0.055296000093221664,34.598079681396484
0.15,80,1,144,9.897695541381836,4.537631988525391,1.1652799844741821,0.030432000756263733,16.268415451049805,3.9557440280914307,0.0570559985935688,34.88307189941406
0.15,80,1,145,9.912256240844727,4.556575775146484,1.2103039622306824,0.028672000393271446,16.316831588745117,4.101408004760742,0.05955199897289276,35.418174743652344
0.15,80,1,146,9.897343635559082,4.51907205581665,1.2439680397510529,0.027615999802947044,16.891359329223633,4.364511966705322,0.05417599901556969,36.528160095214844
0.15,80,1,147,9.964320182800293,4.5537919998168945,1.2169919461011887,0.03046399913728237,17.43075180053711,3.983135938644409,0.0578560009598732,36.53411102294922
0.15,80,1,148,9.91427230834961,4.496128082275391,1.2817919999361038,0.02879999950528145,16.036800384521484,3.923232078552246,0.05571199953556061,34.94937515258789
0.15,80,1,149,9.933152198791504,4.555391788482666,1.1668159812688828,0.028575999662280083,16.99660873413086,3.9374399185180664,0.05516799911856651,35.76972961425781
0.15,80,1,150,9.89795207977295,4.513184070587158,1.200064018368721,0.028672000393271446,16.334047317504883,4.095104217529297,0.05475199967622757,35.51388931274414
0.15,80,1,151,9.938559532165527,4.547840118408203,1.2624000161886215,0.028543999418616295,17.552480697631836,4.447936058044434,0.0541439987719059,37.068416595458984
0.15,80,1,152,9.909215927124023,4.593440055847168,1.330847978591919,0.02864000014960766,16.659744262695312,4.037536144256592,0.05503999814391136,35.83283233642578
0.15,80,1,153,9.936511993408203,4.560351848602295,1.3349119871854782,0.028672000393271446,17.871423721313477,4.154816150665283,0.05427199974656105,37.31990432739258
0.15,80,1,154,9.929984092712402,4.600448131561279,1.2252800315618515,0.028672000393271446,18.205055236816406,4.55728006362915,0.05632000043988228,38.3139533996582
0.15,80,1,155,10.01302433013916,4.549824237823486,2.502112030982971,0.02953599952161312,17.108640670776367,4.4219841957092285,0.05615999922156334,38.06486511230469
0.15,80,1,156,9.912287712097168,4.501344203948975,1.4007680118083954,0.02816000021994114,16.755775451660156,4.7060160636901855,0.05455999821424484,36.698463439941406
0.15,80,1,157,9.921631813049316,4.485983848571777,1.4158080220222473,0.029055999591946602,16.98579216003418,4.909728050231934,0.05564799904823303,37.234432220458984
0.15,80,1,158,9.929535865783691,4.467455863952637,1.2766079604625702,0.028255999088287354,16.924991607666016,4.935135841369629,0.05488000065088272,37.036094665527344
0.15,80,1,159,9.922944068908691,4.841599941253662,1.3147200345993042,0.061983998864889145,17.454368591308594,4.542687892913818,0.10531199723482132,37.225440979003906
0.15,80,1,160,9.94217586517334,4.502495765686035,1.3794239461421967,0.028672000393271446,15.64345645904541,4.450784206390381,0.05427199974656105,35.523521423339844
0.15,80,1,161,9.965632438659668,4.52243185043335,1.382207989692688,0.027648000046610832,16.43926429748535,4.233312129974365,0.053247999399900436,35.908447265625
0.15,80,1,162,9.899968147277832,4.578847885131836,2.020543932914734,0.02940800040960312,15.40777587890625,3.98854398727417,0.055424001067876816,36.332576751708984
0.15,80,1,163,9.925024032592773,4.59276819229126,1.6775999665260315,0.031199999153614044,16.236896514892578,3.9783999919891357,0.07065600156784058,36.36742401123047
0.15,80,1,164,9.91756820678711,4.564640045166016,1.247039943933487,0.02937600016593933,17.99830436706543,3.9817919731140137,0.05596800148487091,37.256446838378906
0.15,80,1,165,9.942527770996094,4.604544162750244,1.311647966504097,0.028672000393271446,18.327808380126953,4.307807922363281,0.05427199974656105,37.80051040649414
0.15,80,1,166,9.937567710876465,4.54966402053833,1.2505599707365036,0.028831999748945236,16.272960662841797,4.331808090209961,0.05536000058054924,35.44550323486328
0.15,80,1,167,9.91590404510498,4.604032039642334,1.1961279660463333,0.029503999277949333,15.415136337280273,4.151936054229736,0.05510399863123894,35.91312026977539
0.15,80,1,168,9.9302396774292,4.533919811248779,1.3743040561676025,0.028960000723600388,15.579456329345703,4.095647811889648,0.05555199831724167,34.97235107421875
0.15,80,1,169,9.914655685424805,4.556735992431641,1.3447359651327133,0.043007999658584595,15.50931167602539,4.375391960144043,0.0689919963479042,35.03571319580078
0.15,80,1,170,9.930368423461914,4.559328079223633,1.3883840292692184,0.028672000393271446,17.525087356567383,4.146431922912598,0.054687999188899994,37.18211364746094
0.15,80,1,171,9.94655990600586,4.576159954071045,0.8899519890546799,0.028736000880599022,16.698144912719727,3.634176015853882,0.055296000093221664,35.205631256103516
0.15,80,1,172,11.435551643371582,4.500864028930664,1.2856000512838364,0.05427199974656105,15.489631652832031,3.789247989654541,0.08236800134181976,36.29622268676758
0.15,80,1,173,9.864383697509766,4.486015796661377,0.9255679845809937,0.028736000880599022,15.378815650939941,3.926431894302368,0.05478399991989136,34.62086486816406
0.15,80,1,174,9.887264251708984,4.545184135437012,1.6675840020179749,0.053247999399900436,17.07935905456543,4.057248115539551,0.1024319976568222,37.20320129394531
0.15,80,1,175,9.908512115478516,4.611680030822754,1.2912959940731525,0.028672000393271446,15.96457576751709,4.047872066497803,0.05459199845790863,35.781822204589844
0.15,80,1,176,9.895359992980957,4.51907205581665,1.3073920011520386,0.02828799933195114,15.498111724853516,3.830751895904541,0.05491200089454651,34.800289154052734
0.15,80,1,177,9.875935554504395,4.576672077178955,1.4166079759597778,0.028960000723600388,15.755776405334473,3.87609601020813,0.09932799637317657,35.93699264526367
0.15,80,1,178,9.914143562316895,4.452767848968506,1.359584003686905,0.028672000393271446,16.622880935668945,4.073984146118164,0.055296000093221664,35.97439956665039
0.15,80,1,179,9.921600341796875,4.449471950531006,1.3602559715509415,0.030400000512599945,16.89641571044922,4.01855993270874,0.05724800005555153,36.39503860473633
0.15,80,1,180,9.904128074645996,4.5584001541137695,1.167040005326271,0.027648000046610832,15.733152389526367,4.030623912811279,0.05366399884223938,34.58860778808594
