video_name,jepg_quality,data_size_mean,data_size_std,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_100,mar_small,mar_medium,mar_large
b610204c-e3c8c65f,100,197080.45,4656.404295967007,0.04494477063417435,0.09256129711866379,0.03447125479578972,0.012262205593287945,0.06251583993434906,0.2967144250869751,0.03857037425041199,0.05271901562809944,0.020704878494143486,0.07256902009248734,0.33516761660575867
b4d2dede-18dc0cd0,60,16438.99,443.1225450143561,0.0006325632566586137,0.003025302430614829,0.0,0.0009900990407913923,0.0023102310951799154,0.0,0.00039032005588524044,0.00039032005588524044,0.000735294132027775,0.001683501643128693,0.0
b4d2dede-18dc0cd0,70,19224.04,539.1603086281482,0.0009075907873921096,0.004950494971126318,0.0,0.0015049504581838846,0.0036303631495684385,0.0,0.0007806401117704809,0.0008587041520513594,0.001911764731630683,0.0030303029343485832,0.0
b4d2dede-18dc0cd0,80,24177.65,684.9073714744206,0.0006836397806182504,0.004950494971126318,0.0,0.0007920791977085173,0.003960396163165569,0.0,0.0004683840670622885,0.0005074160872027278,0.0005882352706976235,0.0030303029343485832,0.0
b4d2dede-18dc0cd0,90,36926.48,1053.581980483721,0.001171617186628282,0.004785478580743074,0.0008250825339928269,0.0017161716241389513,0.004290428943932056,0.0,0.000936768134124577,0.000936768134124577,0.0020588235929608345,0.003367003286257386,0.0
b4d2dede-18dc0cd0,100,143734.09,3235.124869599317,0.0010451044654473662,0.0033003301359713078,0.0008250825339928269,0.0016336633125320077,0.0023102310951799154,0.0,0.0006245120894163847,0.0006245120894163847,0.0016176470089703798,0.001683501643128693,0.0
b69d5b1d-03bd6daa,60,16558.79,400.13048609172483,0.012728063389658928,0.019710304215550423,0.015641730278730392,0.06530389189720154,0.022497452795505524,0.0,0.011602752842009068,0.011602752842009068,0.06835442781448364,0.021548820659518242,0.0
b69d5b1d-03bd6daa,70,19522.73,500.15455321330427,0.012469214387238026,0.019801979884505272,0.014782441779971123,0.07735446095466614,0.022036828100681305,0.0,0.012340215966105461,0.012340215966105461,0.07848101109266281,0.02138047106564045,0.0
b69d5b1d-03bd6daa,80,24683.84,668.6715743920928,0.01257957611232996,0.023023730143904686,0.011826182715594769,0.08108232170343399,0.021963557228446007,0.0,0.012586037628352642,0.012586037628352642,0.08417721837759018,0.02070707082748413,0.0
b69d5b1d-03bd6daa,90,37672.45,1045.2698634802402,0.014079280197620392,0.023023730143904686,0.013593234121799469,0.08775026351213455,0.022538937628269196,0.0,0.013274336233735085,0.013274336233735085,0.09113924205303192,0.021212121471762657,0.0
b69d5b1d-03bd6daa,100,153560.71,3894.6539545767096,0.013993668369948864,0.022800220176577568,0.014487249776721,0.08211015164852142,0.025118136778473854,0.0,0.013470993377268314,0.01391347125172615,0.08924050629138947,0.02390572428703308,0.0
