pruning_thresh,quality,technique,bandwidth,drop,frame_id,model_head_time,model_tail_time,framework_head_time,framework_tail_time,framework_response_time,compression_time,decompression_time,overall_time
0.15,5,3,6000000.0,0.2,158,9.902560234069824,4.929376125335693,1.3144639730453491,0.09030400216579437,60.34150314331055,155.55162048339844,0.16060799360275269,263.98834228515625
0.25,3,2,6000000.0,0.2,159,9.880928039550781,4.520927906036377,1.8167359232902527,0.04841599985957146,36.26617431640625,3259.46875,0.08441600203514099,3360.39794921875
0.25,2,3,6000000.0,0.4,160,9.907487869262695,5.455615997314453,1.199264019727707,0.11452800035476685,56.2061767578125,135.36399841308594,0.20057600736618042,237.99459838867188
0.2,5,3,6000000.0,0.4,161,9.9302396774292,4.516128063201904,1.6649919748306274,0.050335999578237534,41.040000915527344,148.9731903076172,0.08105599880218506,237.23175048828125
0.1,2,3,8880000.000000002,0.4,162,9.94803237915039,4.529727935791016,1.6661759614944458,0.050944000482559204,44.43312072753906,157.74697875976562,0.08160000294446945,251.674560546875
0.1,5,3,8880000.000000002,0.4,163,9.965472221374512,4.534719944000244,1.7427520155906677,0.0504320003092289,42.54121780395508,162.1485137939453,0.08115199953317642,253.06959533691406
0.15,70,1,8880000.000000002,0.4,164,9.900511741638184,5.282656192779541,1.0073600113391876,0.0655359998345375,16.67344093322754,3.600800037384033,0.13414399325847626,34.92118453979492
0.1,4,2,6000000.0,0.4,165,9.898624420166016,5.532415866851807,1.6604479551315308,0.08528000116348267,51.21481704711914,1908.411865234375,0.1546880006790161,2029.875244140625
0.2,3,2,6000000.0,0.4,166,9.8984956741333,4.555424213409424,1.3017280101776123,0.04806400090456009,39.568607330322266,1922.8074951171875,0.07878399640321732,2040.1158447265625
0,1,2,6000000.0,0.4,167,9.899519920349121,4.555168151855469,1.6644480228424072,0.04831999912858009,43.440574645996094,1116.7481689453125,0.07811199873685837,1231.4638671875
0.2,4,2,6000000.0,0.4,168,9.940671920776367,4.573472023010254,1.6026880145072937,0.04825599864125252,41.40409469604492,1681.759765625,0.07897599786520004,1786.2066650390625
0,5,3,6000000.0,0.4,169,9.913408279418945,4.609951972961426,1.5846399664878845,0.05071999877691269,47.92652893066406,187.16770935058594,0.08156800270080566,287.6474914550781
0.25,4,3,6000000.0,0.4,170,9.890815734863281,4.566624164581299,1.2237759828567505,0.05135999992489815,39.84473419189453,145.27996826171875,0.08207999914884567,231.81222534179688
0.25,100,1,6000000.0,0.4,171,9.89782428741455,4.571712017059326,0.7884479910135269,0.03379200026392937,14.62940788269043,4.000127792358398,0.06387200206518173,33.97945785522461
0,4,2,6000000.0,0.4,172,9.932767868041992,4.620128154754639,1.3191999793052673,0.047359999269247055,44.72016143798828,2017.9398193359375,0.07705599814653397,2135.5234375
0,1,3,6000000.0,0.4,173,9.89356803894043,4.5800957679748535,1.295583963394165,0.052671998739242554,46.63081741333008,174.45785522460938,0.08476799726486206,273.1155700683594
0.15,70,1,6000000.0,0.4,174,9.888640403747559,5.300191879272461,1.0999680012464523,0.07171200215816498,17.06470489501953,3.507040023803711,0.14336000382900238,35.786720275878906
0.05,3,2,6000000.0,0.4,175,9.897343635559082,4.528384208679199,1.7517439723014832,0.04912000149488449,44.1748161315918,1825.6240234375,0.08083199709653854,1941.761962890625
0.25,5,3,6000000.0,0.4,176,9.940447807312012,4.570752143859863,1.1541759967803955,0.050464000552892685,37.40879821777344,135.8657989501953,0.08009599894285202,218.3066864013672
0.1,1,2,6000000.0,0.4,177,9.93289566040039,4.601312160491943,1.7055360078811646,0.047231998294591904,43.830753326416016,1349.57470703125,0.07791999727487564,1464.7646484375
0,4,3,6000000.0,0.4,178,9.940735816955566,4.539103984832764,1.5620160102844238,0.05158400163054466,49.2894401550293,182.5633544921875,0.0833280012011528,283.95318603515625
0,80,1,6000000.0,0.4,179,9.958399772644043,5.531199932098389,1.4954240322113037,0.06457599997520447,16.94483184814453,3.9903359413146973,0.1324480026960373,36.8744010925293
0.25,4,3,6000000.0,0.4,180,9.928832054138184,4.514431953430176,1.566271960735321,0.05081599950790405,42.96131134033203,139.03091430664062,0.0820159986615181,230.29916381835938
0.25,4,3,6000000.0,0.4,181,9.918047904968262,4.6220479011535645,1.205568015575409,0.05510399863123894,40.80915069580078,130.7942352294922,0.0880960002541542,216.82553100585938
0.25,4,3,6000000.0,0.4,182,9.878687858581543,4.545760154724121,1.7486079931259155,0.05084799975156784,38.655296325683594,133.85574340820312,0.08191999793052673,217.89260864257812
0.25,4,3,6000000.0,0.4,183,9.897600173950195,4.616767883300781,1.6662399768829346,0.05673599988222122,35.926334381103516,125.31343841552734,0.08848000317811966,203.58831787109375
0.25,4,3,6000000.0,0.4,184,9.913567543029785,4.569119930267334,1.5922560095787048,0.04934399947524071,36.81843185424805,130.3099822998047,0.08006399869918823,211.15574645996094
0.25,4,3,6000000.0,0.4,185,9.9202241897583,4.582176208496094,1.4238719940185547,0.0504320003092289,37.90166473388672,137.27734375,0.08163200318813324,219.2989044189453
0.25,4,3,6000000.0,0.4,186,9.890624046325684,4.612959861755371,1.521120011806488,0.049215998500585556,39.77155303955078,132.08924865722656,0.07999999821186066,216.74563598632812
0.25,4,3,6000000.0,0.4,187,9.910847663879395,4.578495979309082,1.5301119685173035,0.05158400163054466,36.845054626464844,127.55375671386719,0.08140800148248672,206.85154724121094
0.25,4,3,6000000.0,0.4,188,9.896320343017578,4.554783821105957,1.478335976600647,0.051072001457214355,36.33110427856445,125.90223693847656,0.08118399977684021,204.51776123046875
0.25,4,3,6000000.0,0.4,189,9.899359703063965,5.380415916442871,1.684224009513855,0.09385599941015244,53.6910400390625,120.2501449584961,0.16371199488639832,217.56690979003906
0.25,4,3,6000000.0,0.4,190,9.996864318847656,4.604576110839844,1.7373120188713074,0.05119999870657921,38.28131103515625,126.0745620727539,0.08131200075149536,208.73023986816406
0.25,4,3,6000000.0,0.4,191,9.909184455871582,4.841023921966553,1.8948480486869812,0.0634239986538887,45.198272705078125,129.2815704345703,0.09721600264310837,217.47596740722656
0.25,4,3,6000000.0,0.4,192,9.91260814666748,4.547423839569092,1.8958080410957336,0.05075199902057648,37.4865608215332,133.25616455078125,0.08249600231647491,214.61862182617188
0.25,4,3,6000000.0,0.4,193,9.877984046936035,4.59219217300415,1.7785599827766418,0.04950400069355965,36.28326416015625,128.84141540527344,0.08019199967384338,207.8087615966797
0.25,4,3,6000000.0,0.4,194,9.886688232421875,4.540448188781738,1.8675840497016907,0.05004800111055374,36.04278564453125,124.53202819824219,0.08035200089216232,203.59446716308594
0.25,4,3,6000000.0,0.4,195,9.884991645812988,4.618847846984863,1.769983947277069,0.05183999985456467,36.53692626953125,125.43084716796875,0.08268799632787704,204.70025634765625
0.25,4,3,6000000.0,0.4,196,9.885760307312012,4.580927848815918,1.9072959423065186,0.05027199909090996,37.64912033081055,128.69497680664062,0.08099199831485748,210.0721893310547
0.25,4,3,6000000.0,0.4,197,9.908703804016113,4.593503952026367,1.8877440094947815,0.051231998950242996,37.06745529174805,128.2162628173828,0.08163200318813324,209.06121826171875
0.25,4,3,6000000.0,0.4,198,9.898240089416504,4.5346879959106445,1.8684159517288208,0.050016000866889954,35.88175964355469,124.35206604003906,0.081727996468544,203.23455810546875
0.25,4,3,6000000.0,0.4,199,9.881631851196289,4.519231796264648,1.7096320390701294,0.0504320003092289,38.91468811035156,127.07705688476562,0.08128000050783157,210.38015747070312
0.25,4,3,6000000.0,0.4,200,9.90329647064209,4.516287803649902,1.6340479850769043,0.051072001457214355,38.38969421386719,130.279296875,0.08179199695587158,212.37539672851562
0.25,4,3,6000000.0,0.4,201,9.91113567352295,4.552671909332275,1.7607359886169434,0.05084799975156784,34.31916809082031,117.12809753417969,0.08156800270080566,192.7344970703125
0.25,4,3,6000000.0,0.4,202,9.885248184204102,4.565023899078369,1.737600028514862,0.05116799846291542,35.786720275878906,122.86329650878906,0.08118399977684021,201.84800720214844
0.25,4,3,6000000.0,0.4,203,9.88368034362793,4.561759948730469,1.7956480383872986,0.05027199909090996,37.601280212402344,129.5760040283203,0.08204799890518188,210.76800537109375
0.25,4,3,6000000.0,0.4,204,9.93388843536377,5.416319847106934,1.5657600164413452,0.08956799656152725,52.268001556396484,116.38419342041016,0.1589760035276413,209.13711547851562
0.25,4,3,6000000.0,0.4,205,9.889887809753418,4.5261759757995605,1.6568000316619873,0.07436800003051758,44.17427062988281,126.44048309326172,0.10918399691581726,212.9911651611328
0.25,4,3,6000000.0,0.4,206,9.874048233032227,4.574304103851318,1.6334720253944397,0.05040000006556511,37.04297637939453,126.79792022705078,0.08191999793052673,206.00079345703125
0.25,4,3,6000000.0,0.4,207,9.890912055969238,4.5788798332214355,1.6247040033340454,0.04992000013589859,38.09436798095703,126.23910522460938,0.08064000308513641,207.5392303466797
0.25,4,3,6000000.0,0.4,208,9.884256362915039,4.565375804901123,1.6140159964561462,0.05056000128388405,37.91059112548828,126.78419494628906,0.08111999928951263,207.5708465576172
0.25,4,3,6000000.0,0.4,209,9.882623672485352,5.520351886749268,1.748192012310028,0.09471999853849411,53.38470458984375,128.2157745361328,0.1658560037612915,225.05389404296875
0.25,4,3,6000000.0,0.4,210,9.892160415649414,4.573184013366699,1.6536320447921753,0.05104000121355057,38.131168365478516,126.44566345214844,0.08256000280380249,207.19091796875
0.25,4,3,6000000.0,0.4,211,9.888031959533691,4.548992156982422,1.6639999747276306,0.04956800118088722,37.646270751953125,126.50032043457031,0.07952000200748444,207.0338897705078
0.25,4,3,6000000.0,0.4,212,9.925824165344238,4.614912033081055,1.745024025440216,0.05104000121355057,37.429630279541016,130.159423828125,0.08160000294446945,211.30848693847656
0.25,4,3,6000000.0,0.4,213,9.87718391418457,4.604928016662598,1.7610560059547424,0.05801599845290184,88.79606628417969,127.26611328125,0.09043200314044952,259.2724609375
0.24,4,3,8880000.000000002,0.4,214,9.915488243103027,5.413568019866943,1.5746880173683167,0.08844800293445587,55.75843048095703,127.34607696533203,0.15807999670505524,228.58090209960938
0.24,4,3,8880000.000000002,0.4,215,9.898143768310547,4.921055793762207,1.3538240194320679,0.06729599833488464,54.590721130371094,138.68243408203125,0.10108800232410431,239.23464965820312
0.24,4,3,8880000.000000002,0.4,216,9.894720077514648,4.559328079223633,1.8352959752082825,0.05008000135421753,38.05215835571289,136.20655822753906,0.0806720033288002,218.75302124023438
0.24,4,3,8880000.000000002,0.4,217,9.906047821044922,4.524864196777344,1.6773120164871216,0.050592001527547836,38.54742431640625,130.81552124023438,0.08105599880218506,213.39926147460938
0.24,4,3,8880000.000000002,0.4,218,9.876607894897461,4.579071998596191,1.6422719955444336,0.05008000135421753,38.808319091796875,128.608154296875,0.08111999928951263,210.48876953125
0.24,4,3,8880000.000000002,0.4,219,9.887136459350586,4.556447982788086,1.7652159929275513,0.05180799961090088,37.8287353515625,129.89584350585938,0.08352000266313553,211.15699768066406
0.07,2,2,8880000.000000002,0.2,220,9.91113567352295,5.473152160644531,1.5753920078277588,0.08687999844551086,52.51808166503906,1695.286376953125,0.15744000673294067,1820.72412109375
0.05,2,2,8880000.000000002,0.2,221,9.918815612792969,4.598911762237549,1.5469759702682495,0.049056001007556915,45.23721694946289,1413.348876953125,0.08035200089216232,1530.5426025390625
0.05,2,2,8880000.000000002,0.2,222,9.934368133544922,4.521247863769531,1.781536042690277,0.048128001391887665,44.288448333740234,1370.7650146484375,0.07859200239181519,1486.9144287109375
0.05,2,2,8880000.000000002,0.2,223,9.939680099487305,4.5748162269592285,1.640384018421173,0.05056000128388405,44.53676986694336,1369.806396484375,0.08230400085449219,1486.5948486328125
0.05,2,2,8880000.000000002,0.2,224,9.926912307739258,4.530623912811279,1.7690879702568054,0.047968000173568726,43.072574615478516,1384.2662353515625,0.07900799810886383,1498.838623046875
0.05,2,2,8880000.000000002,0.2,225,9.921343803405762,5.438784122467041,1.721119999885559,0.08787199854850769,51.451904296875,1358.0013427734375,0.1579200029373169,1480.9925537109375
0.05,2,2,8880000.000000002,0.2,226,9.951807975769043,4.5497918128967285,1.7078720331192017,0.047775998711586,45.742977142333984,1424.8095703125,0.07849600166082382,1542.0938720703125
0.05,2,2,8880000.000000002,0.2,227,9.906368255615234,4.5569281578063965,1.249184012413025,0.04825599864125252,43.90553665161133,1396.8782958984375,0.07980799674987793,1512.394287109375
0.05,2,2,8880000.000000002,0.2,228,9.887711524963379,4.563360214233398,1.7340480089187622,0.04800000041723251,44.778526306152344,1342.5013427734375,0.07952000200748444,1458.36572265625
0.05,2,2,8880000.000000002,0.2,229,9.924256324768066,4.562816143035889,1.599295973777771,0.050016000866889954,44.87446212768555,1383.2967529296875,0.08073599636554718,1511.452880859375
0.05,2,2,8880000.000000002,0.2,230,9.89187240600586,5.426208019256592,1.6513919830322266,0.08684799820184708,51.29865646362305,1357.2803955078125,0.16022400557994843,1479.806884765625
0.05,2,2,8880000.000000002,0.2,231,9.904640197753906,4.56441593170166,1.2248640060424805,0.050016000866889954,43.895263671875,1403.0411376953125,0.08102399855852127,1518.255615234375
0.05,2,2,8880000.000000002,0.2,232,9.892448425292969,4.574783802032471,1.6330879926681519,0.048448000103235245,44.0115852355957,1294.256103515625,0.07916799932718277,1409.869384765625
0.05,2,2,8880000.000000002,0.2,233,9.931648254394531,4.666783809661865,1.6361920237541199,0.04848000034689903,44.125022888183594,1490.0172119140625,0.08540800213813782,1604.8482666015625
0.05,2,2,8880000.000000002,0.2,234,9.9169282913208,4.561984062194824,1.5867199897766113,0.047807998955249786,44.628318786621094,1411.2181396484375,0.07734400033950806,1527.1673583984375
0.05,2,2,8880000.000000002,0.2,235,9.893759727478027,5.4021759033203125,1.6214080452919006,0.09014400094747543,52.40796661376953,1460.8812255859375,0.16361600160598755,1585.1239013671875
0.05,2,2,8880000.000000002,0.2,236,9.908063888549805,4.5820159912109375,1.6447679996490479,0.04726399853825569,43.50812911987305,1476.8231201171875,0.07718399912118912,1591.8782958984375
0.05,2,2,8880000.000000002,0.2,237,9.879008293151855,4.565216064453125,1.7384960055351257,0.048608001321554184,43.47932815551758,1343.67626953125,0.07932800054550171,1458.3897705078125
0.05,2,2,8880000.000000002,0.2,238,9.916159629821777,4.5385918617248535,1.6872000098228455,0.049247998744249344,43.11724853515625,1378.7606201171875,0.0799039974808693,1492.6319580078125
0.05,2,2,8880000.000000002,0.2,239,9.922783851623535,4.583263874053955,1.7154880166053772,0.04879999905824661,44.411231994628906,1337.988037109375,0.07929600030183792,1454.1815185546875
0.05,2,2,8880000.000000002,0.2,240,9.943584442138672,4.570464134216309,1.2514879703521729,0.049056001007556915,43.943870544433594,1391.0775146484375,0.07968000322580338,1506.388671875
0.05,2,2,8880000.000000002,0.2,241,9.89798355102539,4.584735870361328,1.5447039604187012,0.049536000937223434,43.19625473022461,1273.9444580078125,0.07939200103282928,1388.39111328125
0.05,2,2,8880000.000000002,0.2,242,9.935551643371582,4.646751880645752,1.7222400307655334,0.047200001776218414,44.50806427001953,1252.55419921875,0.07791999727487564,1368.226806640625
0.05,2,2,8880000.000000002,0.2,243,9.88259220123291,4.568543910980225,1.77183997631073,0.04931199923157692,42.55958557128906,1456.8204345703125,0.0798719972372055,1571.2154541015625
0.05,2,2,8880000.000000002,0.2,244,9.911328315734863,4.555327892303467,1.575264036655426,0.047648001462221146,45.71984100341797,1338.1080322265625,0.07823999971151352,1455.3602294921875
0.05,2,2,8880000.000000002,0.2,245,9.928031921386719,6.0537919998168945,1.7431679964065552,0.1276160031557083,65.7060775756836,1315.897216796875,0.22377599775791168,1453.0128173828125
0.05,2,2,8880000.000000002,0.2,246,9.941696166992188,4.5497918128967285,1.6347200274467468,0.047968000173568726,43.45686340332031,1317.5611572265625,0.07807999849319458,1438.12939453125
0.05,2,2,8880000.000000002,0.2,247,9.89964771270752,4.516384124755859,1.4151360392570496,0.04787199944257736,45.448734283447266,1644.956298828125,0.07859200239181519,1762.697265625
0.05,2,2,8880000.000000002,0.2,248,9.871647834777832,4.570015907287598,1.600160002708435,0.048767998814582825,43.54326248168945,1839.226806640625,0.08051200211048126,1954.328857421875
0.05,2,2,8880000.000000002,0.2,249,9.901023864746094,4.567840099334717,1.3308799862861633,0.04732799902558327,44.872737884521484,1450.008544921875,0.07638400048017502,1567.06494140625
0.05,2,2,8880000.000000002,0.2,250,9.871071815490723,5.383647918701172,1.601311981678009,0.08707199990749359,50.96044921875,1307.3968505859375,0.1576640009880066,1429.4185791015625
0.05,2,2,8880000.000000002,0.2,251,9.942560195922852,4.567840099334717,1.4290559887886047,0.0480320006608963,40.928958892822266,1340.4610595703125,0.07887999713420868,1449.80126953125
0.05,2,2,8880000.000000002,0.2,252,9.882752418518066,4.54204797744751,1.4258559942245483,0.047168001532554626,42.09302520751953,1552.483154296875,0.07702399790287018,1660.5108642578125
0.05,2,2,8880000.000000002,0.2,253,9.886752128601074,4.5471038818359375,1.8737279772758484,0.047648001462221146,44.00076675415039,1346.296630859375,0.07846400141716003,1461.962890625
0.05,2,2,8880000.000000002,0.2,254,9.918335914611816,4.5311360359191895,1.5240960121154785,0.04851200059056282,42.968894958496094,1355.2255859375,0.07923199981451035,1468.3397216796875
0.05,2,2,8880000.000000002,0.2,255,9.916895866394043,5.425343990325928,1.7743680477142334,0.0888959988951683,51.3645133972168,1290.4852294921875,0.16604800522327423,1414.0977783203125
0.05,2,2,8880000.000000002,0.2,256,9.890144348144531,4.522304058074951,1.9361920356750488,0.04825599864125252,44.0544319152832,1255.9940185546875,0.07836800068616867,1372.34228515625
0.05,2,2,8880000.000000002,0.2,257,9.8820161819458,4.5406718254089355,1.4357759952545166,0.0480320006608963,43.49798583984375,1328.01611328125,0.07875200361013412,1452.4205322265625
0.05,2,2,8880000.000000002,0.2,258,9.900992393493652,4.595712184906006,1.8430719375610352,0.04915200173854828,45.654144287109375,1376.6766357421875,0.0798719972372055,1494.7877197265625
0.05,2,2,8880000.000000002,0.2,259,9.943136215209961,4.578176021575928,1.5943360328674316,0.0490880012512207,44.57958221435547,1801.4471435546875,0.07923199981451035,1919.7601318359375
0.05,2,2,8880000.000000002,0.2,260,9.920319557189941,5.3731842041015625,1.8035840392112732,0.08774399757385254,53.07747268676758,1358.2349853515625,0.1635199934244156,1488.83154296875
0.05,2,2,8880000.000000002,0.2,261,9.911392211914062,4.658688068389893,1.5090879797935486,0.04819199815392494,44.87548828125,1651.5081787109375,0.07884799689054489,1768.623291015625
0.05,2,2,8880000.000000002,0.2,262,9.906304359436035,4.56825590133667,1.5380480289459229,0.04841599985957146,43.433631896972656,1324.7572021484375,0.07913599908351898,1440.5653076171875
0.05,2,2,8880000.000000002,0.2,263,9.889663696289062,4.5797438621521,1.5974400043487549,0.05011200159788132,45.69116973876953,1315.53515625,0.08179199695587158,1432.7442626953125
0.05,2,2,8880000.000000002,0.2,264,9.947039604187012,4.628928184509277,1.7818560004234314,0.04726399853825569,44.152000427246094,1352.0172119140625,0.07766400277614594,1468.113037109375
0.05,2,2,8880000.000000002,0.2,265,9.944064140319824,5.390431880950928,1.4462719559669495,0.08569599688053131,51.12144088745117,1282.169677734375,0.1563519984483719,1404.41015625
0.05,2,2,8880000.000000002,0.2,266,9.958944320678711,4.576576232910156,1.9249919652938843,0.04678399860858917,42.89104080200195,1335.0830078125,0.07648000121116638,1452.1483154296875
0.05,2,2,8880000.000000002,0.2,267,9.889375686645508,4.630335807800293,1.6274880170822144,0.04809600114822388,42.99856185913086,1531.5174560546875,0.07865600287914276,1645.136962890625
0.05,2,2,8880000.000000002,0.2,268,9.880255699157715,4.593408107757568,1.7590720057487488,0.04809600114822388,41.58156967163086,1261.475830078125,0.07779199630022049,1369.447265625
0.05,2,2,8880000.000000002,0.2,269,9.891103744506836,4.531007766723633,1.7798720002174377,0.047231998294591904,40.956417083740234,1319.89453125,0.07814399898052216,1426.1378173828125
0.05,2,2,8880000.000000002,0.2,270,9.880640029907227,5.387360095977783,1.4554559588432312,0.08681599795818329,48.31846237182617,1225.8509521484375,0.15644800662994385,1340.9249267578125
0.05,2,2,8880000.000000002,0.2,271,9.888031959533691,4.639840126037598,1.8164160251617432,0.047839999198913574,42.98934555053711,1550.390869140625,0.0785600021481514,1660.60107421875
0.05,2,2,8880000.000000002,0.2,272,9.892800331115723,4.851935863494873,1.4538879990577698,0.06319999694824219,61.20793533325195,1379.41015625,0.09801600128412247,1510.7431640625
0.05,2,2,8880000.000000002,0.2,273,9.914400100708008,4.5960001945495605,1.7752320170402527,0.0480320006608963,43.348350524902344,1260.1015625,0.07891199737787247,1375.2288818359375
0.05,2,2,8880000.000000002,0.2,274,9.934144020080566,4.581024169921875,1.7421760559082031,0.04787199944257736,43.506526947021484,1387.664794921875,0.07756800204515457,1516.1871337890625
0.05,2,2,8880000.000000002,0.2,275,9.890399932861328,5.380544185638428,1.4170560240745544,0.08752000331878662,51.209537506103516,1623.96728515625,0.15939199924468994,1747.8585205078125
0.05,2,2,8880000.000000002,0.2,276,9.906304359436035,4.573760032653809,1.404255986213684,0.04822399839758873,42.95235061645508,1716.861328125,0.07791999727487564,1831.6121826171875
0.05,2,2,8880000.000000002,0.2,277,9.919360160827637,4.599232196807861,1.9354559779167175,0.047968000173568726,44.40447998046875,1767.0498046875,0.07868800312280655,1882.8768310546875
0.05,2,2,8880000.000000002,0.2,278,9.906559944152832,4.574175834655762,1.4023999571800232,0.04819199815392494,45.463966369628906,1308.2904052734375,0.07952000200748444,1426.8321533203125
0.05,2,2,8880000.000000002,0.2,279,9.912256240844727,5.533535957336426,1.631392002105713,0.08534400165081024,102.04924774169922,1580.794921875,0.15494400262832642,1754.5087890625
0.05,2,2,8880000.000000002,0.2,280,9.901472091674805,5.430240154266357,1.9344319701194763,0.08649600297212601,51.005374908447266,1669.3653564453125,0.15753600001335144,1789.6573486328125
0.05,2,2,8880000.000000002,0.2,281,9.936960220336914,4.580480098724365,1.4176959991455078,0.04915200173854828,42.385887145996094,1414.1800537109375,0.08089599758386612,1525.78857421875
0.05,2,2,8880000.000000002,0.2,282,9.94041633605957,4.597023963928223,1.7566399574279785,0.0541439987719059,44.03849411010742,1383.9625244140625,0.08486399799585342,1498.3389892578125
0.05,2,2,8880000.000000002,0.2,283,9.895520210266113,4.6236162185668945,1.4106560349464417,0.04912000149488449,39.66940689086914,1299.81298828125,0.08064000308513641,1410.6451416015625
0.05,2,2,8880000.000000002,0.2,284,9.89254379272461,5.3863677978515625,1.7251520156860352,0.08665599673986435,50.28297424316406,1277.99853515625,0.15427200496196747,1394.4405517578125
0.05,2,2,8880000.000000002,0.2,285,9.91107177734375,5.451231956481934,1.4213440418243408,0.08787199854850769,50.412864685058594,1346.9931640625,0.15852800011634827,1467.294189453125
0.05,2,2,8880000.000000002,0.2,286,9.874848365783691,4.578400135040283,1.599839985370636,0.04819199815392494,43.314048767089844,1565.6417236328125,0.07731200009584427,1677.436767578125
0.05,2,2,8880000.000000002,0.2,287,9.895520210266113,4.5581440925598145,1.6317440271377563,0.04950400069355965,44.5849609375,1352.6246337890625,0.07923199981451035,1467.0101318359375
0.05,2,2,3119999.9999999977,0.2,288,9.907648086547852,4.630688190460205,1.5453439950942993,0.04873599857091904,44.22953414916992,1342.3916015625,0.07875200361013412,1459.9366455078125
0.05,2,2,3119999.9999999977,0.2,289,9.919872283935547,5.4547200202941895,1.4480000138282776,0.08710400015115738,49.40313720703125,1660.776123046875,0.1598079949617386,1782.1400146484375
0.25,4,3,3119999.9999999977,0.5,290,9.898752212524414,5.463007926940918,1.2833600044250488,0.13123199343681335,55.83833694458008,126.41311645507812,0.20278400182724,226.2415008544922
0.25,4,3,3119999.9999999977,0.5,291,9.926336288452148,4.53766393661499,1.0664960145950317,0.050624001771211624,39.552703857421875,138.30435180664062,0.08092799782752991,223.6544647216797
0.25,4,3,3119999.9999999977,0.5,292,9.960927963256836,4.535391807556152,1.496288001537323,0.04947200044989586,38.06118392944336,133.94454956054688,0.07971200346946716,217.98883056640625
0.25,4,3,3119999.9999999977,0.5,293,9.884063720703125,4.575007915496826,1.4082879424095154,0.05142400041222572,37.77443313598633,125.69161224365234,0.08214399963617325,205.7685089111328
0.25,4,3,3119999.9999999977,0.5,294,9.909664154052734,5.43123197555542,1.4043839573860168,0.09017600119113922,53.82780838012695,133.44178771972656,0.1598079949617386,232.71481323242188
0.24,4,3,6000000.0,0.5,295,9.921248435974121,5.516384124755859,1.552768051624298,0.09004800021648407,56.13935852050781,127.87321472167969,0.16070400178432465,228.73861694335938
0.24,4,3,6000000.0,0.5,296,9.85865592956543,4.609536170959473,1.3747519850730896,0.0517439991235733,39.70844650268555,136.9495391845703,0.0817599967122078,223.22572326660156
0.24,4,3,6000000.0,0.5,297,9.904224395751953,4.513120174407959,1.5157439708709717,0.04944000020623207,39.590911865234375,138.83255004882812,0.07939200103282928,224.37942504882812
0.24,4,3,6000000.0,0.5,298,9.899776458740234,4.591104030609131,1.49891197681427,0.05116799846291542,39.64252853393555,137.97161865234375,0.0825280025601387,223.71119689941406
0.24,4,3,6000000.0,0.5,299,9.915328025817871,4.5484161376953125,1.739135980606079,0.05129599943757057,39.15871810913086,135.72679138183594,0.08214399963617325,220.4393310546875
0.25,4,3,6000000.0,0.4,300,9.904000282287598,5.4297919273376465,1.5629119873046875,0.08940800279378891,53.18764877319336,124.84329223632812,0.16176000237464905,221.83807373046875
0.25,4,3,6000000.0,0.4,301,9.901375770568848,4.571904182434082,1.634559988975525,0.050624001771211624,41.29081726074219,131.70831298828125,0.08134400099515915,217.8014678955078
0.25,4,3,6000000.0,0.4,302,9.892671585083008,4.5862717628479,1.6353920102119446,0.05020799860358238,38.13689422607422,130.84991455078125,0.08038400113582611,213.2611846923828
0.25,4,3,6000000.0,0.4,303,9.909407615661621,4.591936111450195,1.4587839841842651,0.05027199909090996,36.42099380493164,128.96896362304688,0.08160000294446945,209.0013427734375
0.25,4,3,6000000.0,0.4,304,9.929727554321289,4.562335968017578,1.680512011051178,0.05104000121355057,39.5362548828125,128.20460510253906,0.08163200318813324,212.46287536621094
0.25,4,3,6000000.0,0.4,305,9.911199569702148,4.662911891937256,1.6773759722709656,0.09206400066614151,49.728126525878906,122.85836791992188,0.16278399527072906,214.58697509765625
0.25,4,3,6000000.0,0.4,306,9.916543960571289,5.464352130889893,1.6792960166931152,0.09299200028181076,60.88307189941406,107.55321502685547,0.16672000288963318,264.0951232910156
0.25,5,3,6000000.0,0.4,307,9.90447998046875,5.842400074005127,1.286944031715393,0.09382399916648865,67.91964721679688,121.36396789550781,0.1517760008573532,232.06320190429688
0.25,1,3,6000000.0,0.4,308,9.891519546508789,4.5463361740112305,1.5608959794044495,0.049855999648571014,35.722496032714844,115.6941146850586,0.0806720033288002,193.84754943847656
0.25,3,3,6000000.0,0.4,309,9.902463912963867,4.514848232269287,1.5725119709968567,0.05036799982190132,36.7105598449707,119.83139038085938,0.08185599744319916,199.6743927001953
0.25,3,3,6000000.0,0.4,310,9.913087844848633,5.398047924041748,1.5572479963302612,0.09071999788284302,51.9516487121582,120.5868148803711,0.16220800578594208,216.19456481933594
0.25,2,3,6000000.0,0.4,311,9.932479858398438,4.585343837738037,1.5650240182876587,0.05036799982190132,37.957855224609375,119.19033813476562,0.08076799660921097,200.3732452392578
0.24,4,3,6000000.0,0.4,312,9.900223731994629,4.574751853942871,1.5612799525260925,0.050303999334573746,39.94838333129883,128.3784637451172,0.08195199817419052,213.51759338378906
0.23,4,3,6000000.0,0.4,313,9.921600341796875,4.6157121658325195,1.5586559772491455,0.05676800012588501,41.30732727050781,133.1590118408203,0.08857599645853043,221.23785400390625
0.21,3,3,6000000.0,0.4,314,9.90556812286377,5.2435197830200195,1.5576640367507935,0.09228800237178802,57.47663879394531,138.21971130371094,0.20422400534152985,243.4800262451172
