pruning_thresh,target_sparsity,quality,technique,bandwidth,mAP_drop,frame_id,model_head_time,model_tail_time,framework_head_time,framework_tail_time,framework_response_time,compression_time,decompression_time,overall_time
0.03900000000000003,0.36,71,1,5000114.144328419,40,150,9.939871788024902,4.661375999450684,19.434816151857376,0.029759999364614487,14.981727600097656,2.5842559337615967,0.05628800019621849,50.30668640136719
0.037000000000000026,0.34,67,1,5016828.063334689,40,151,9.987648010253906,4.609856128692627,18.5648006349802,0.03030399978160858,13.525152206420898,2.6900479793548584,0.05692800134420395,48.160255432128906
0.04100000000000003,0.37,70,1,5072901.07710279,40,152,9.962143898010254,4.633567810058594,20.602591663599014,0.03049599938094616,14.867903709411621,2.5273280143737793,0.058111999183893204,51.23823928833008
0.03900000000000003,0.36,71,1,5168112.115307933,40,153,9.966367721557617,4.884191989898682,19.601920142769814,0.02969600073993206,14.69923210144043,2.6560959815979004,0.05632000043988228,50.22118377685547
0.036000000000000025,0.33,72,1,5302085.804241352,40,154,9.917728424072266,4.524543762207031,18.14604751765728,0.043007999658584595,13.726911544799805,2.6057920455932617,0.06860800087451935,47.762271881103516
0.07800000000000006,0.64,66,1,5474293.946737679,40,155,9.93388843536377,4.822368144989014,37.998015597462654,0.02985600009560585,14.546272277832031,2.6636478900909424,0.05734400078654289,68.42192077636719
0.03400000000000002,0.29,69,1,5684057.604615524,40,156,9.939167976379395,4.5497918128967285,16.982111766934395,0.046592000871896744,14.083456039428711,2.7469120025634766,0.08617600053548813,47.13488006591797
0.07700000000000005,0.64,60,1,5930549.775421107,40,157,9.926431655883789,4.940703868865967,37.13440127670765,0.03433600068092346,22.34489631652832,3.462496042251587,0.07388799637556076,76.29948425292969
0.10400000000000008,0.77,64,1,6212798.65292188,40,158,9.914655685424805,4.5840959548950195,50.463936269283295,0.03001599945127964,14.040287971496582,3.4331839084625244,0.0562559999525547,81.32281494140625
0.11700000000000009,0.82,63,1,6529691.458495315,40,159,9.933024406433105,4.677984237670898,55.66521775722504,0.03174399957060814,13.991744041442871,3.4036478996276855,0.08294399827718735,86.42540740966797
0.10200000000000008,0.75,63,1,6879978.828307669,40,160,9.939488410949707,4.542816162109375,47.979521587491035,0.030719999223947525,13.996992111206055,2.6401920318603516,0.058368001133203506,77.80108642578125
0.04900000000000004,0.4,60,1,7262279.7389858095,40,161,9.939711570739746,4.633024215698242,24.100735232234,0.03152000159025192,14.493056297302246,3.4704959392547607,0.0605119988322258,55.37654495239258
0.04400000000000003,0.39,62,1,7675086.952362723,40,162,9.911295890808105,4.576288223266602,21.60368064045906,0.03129599988460541,15.27836799621582,3.4167680740356445,0.05910399928689003,53.53132629394531
0.036000000000000025,0.32,62,1,8116772.95783028,40,163,9.936415672302246,4.624320030212402,18.099775791168213,0.030719999223947525,16.007871627807617,3.4583680629730225,0.08224000036716461,50.93183898925781
0.015000000000000006,0.14,61,1,8585596.388871465,40,164,9.92627239227295,4.654687881469727,8.194783851504326,0.03152000159025192,14.488800048828125,3.5343360900878906,0.0806720033288002,39.488800048828125
0.010000000000000002,0.09,61,1,9079708.88847451,40,165,9.941632270812988,4.5458879470825195,5.789440214633942,0.03046399913728237,13.862655639648438,3.6448960304260254,0.058111999183893204,36.534366607666016
0.008,0.07,61,1,9597162.396361725,40,166,9.956095695495605,4.576159954071045,4.79827219247818,0.03292800113558769,14.797856330871582,3.429215908050537,0.0623680017888546,36.5142707824707
0.010000000000000002,0.09,66,1,10135916.829302987,40,167,9.928288459777832,4.506624221801758,5.744288012385368,0.02924799919128418,14.091936111450195,3.3677120208740234,0.10099200159311295,36.46684646606445
0.002,0.02,62,1,10693848.124233533,40,168,9.928799629211426,4.548192024230957,1.821920022368431,0.05183999985456467,13.829536437988281,2.5931520462036133,0.07983999699354172,31.51113510131836
0.002,0.01,82,1,11268756.612466222,40,169,9.937919616699219,4.513919830322266,1.850240021944046,0.02864000014960766,13.821311950683594,2.9420480728149414,0.05491200089454651,31.92518424987793
0.001,0.0,61,1,11858375.691982016,40,170,9.935935974121094,4.615392208099365,1.3127039670944214,0.02956799976527691,15.198847770690918,2.3402559757232666,0.05532800033688545,32.0830078125
0.001,0.01,89,1,12460380.763608312,40,171,9.92908763885498,4.612768173217773,1.3144320249557495,0.028672000393271446,14.576288223266602,3.3966081142425537,0.05555199831724167,32.775936126708984
0.002,0.01,96,1,13072398.395853462,40,172,9.920928001403809,4.501503944396973,1.853119969367981,0.028863999992609024,14.927231788635254,4.197504043579102,0.055296000093221664,34.203712463378906
0.001,0.01,94,1,13692015.682264823,40,173,9.934783935546875,4.692927837371826,1.3054719418287277,0.029023999348282814,15.712479591369629,3.5431039333343506,0.05632000043988228,33.80771255493164
0.001,0.0,67,1,14316789.754418785,40,174,9.945023536682129,4.513728141784668,1.3976959735155106,0.029184000566601753,13.800992012023926,3.1119680404663086,0.055424001067876816,31.511455535888672
0.001,0.0,64,1,14944257.413036898,40,175,9.936544418334961,4.48195219039917,1.318720057606697,0.028672000393271446,14.608384132385254,2.4182400703430176,0.055296000093221664,31.607744216918945
0.001,0.0,66,1,15571944.839257596,40,176,9.951904296875,4.706240177154541,1.360415980219841,0.02969600073993206,14.36956787109375,2.441920042037964,0.055615998804569244,31.38915252685547
0.001,0.0,66,1,16197377.347775798,40,177,9.95081615447998,4.796864032745361,1.3576000332832336,0.02969600073993206,15.364095687866211,2.283936023712158,0.05632000043988228,32.27632141113281
0.001,0.0,93,1,16818089.14339876,40,178,9.936544418334961,4.743296146392822,1.3370880335569382,0.030400000512599945,14.849599838256836,3.4334399700164795,0.05696000158786774,32.860286712646484
0.001,0.0,98,1,17431633.04255212,40,179,9.95248031616211,4.552256107330322,1.366367980837822,0.028672000393271446,13.7391357421875,4.20143985748291,0.05539200082421303,32.592384338378906
0.001,0.0,97,1,18035590.121408768,40,180,9.945599555969238,4.730016231536865,1.3860799670219421,0.0297279991209507,14.844863891601562,4.125760078430176,0.05571199953556061,33.64393615722656
0.001,0.0,96,1,18627579.252602644,40,181,9.96121597290039,4.554272174835205,1.3427199870347977,0.029888000339269638,14.641023635864258,4.013823986053467,0.05648000165820122,33.25260925292969
0.001,0.0,80,1,19205266.492928043,40,182,9.945152282714844,4.63699197769165,1.3608320355415344,0.02969600073993206,14.830719947814941,3.3803200721740723,0.08089599758386612,32.802337646484375
0.001,0.0,72,1,19766374.285013568,40,183,9.9334716796875,4.552512168884277,1.3259199857711792,0.030527999624609947,13.73574447631836,3.1998400688171387,0.10441599786281586,31.51958465576172
0.001,0.0,77,1,20308690.436692163,40,184,9.93779182434082,4.554783821105957,1.3416960537433624,0.030047999694943428,13.75654411315918,2.5108160972595215,0.05632000043988228,30.82918357849121
0.001,0.0,79,1,20830076.842666227,40,185,9.961503982543945,4.472288131713867,1.3176640272140503,0.029311999678611755,13.498880386352539,2.4845759868621826,0.05619199946522713,30.524032592773438
0.001,0.0,90,1,21328477.91408181,40,186,9.938591957092285,4.512224197387695,1.3469119668006897,0.02969600073993206,13.858816146850586,3.3881919384002686,0.055296000093221664,31.825471878051758
0.001,0.0,96,1,21801928.682778087,40,187,9.946304321289062,4.613664150238037,1.3338239938020706,0.031647998839616776,15.939264297485352,4.208928108215332,0.06204799935221672,34.86716842651367
0.001,0.0,95,1,22248562.548260927,40,188,9.944160461425781,4.560800075531006,1.3479040265083313,0.04505600035190582,15.280799865722656,3.489151954650879,0.07168000191450119,33.422367095947266
0.001,0.0,93,1,22666618.63685742,40,189,9.930399894714355,4.593887805938721,1.373920038342476,0.047359999269247055,14.200672149658203,3.5174078941345215,0.07500799745321274,32.33660888671875
0.001,0.0,96,1,23054448.74403787,40,190,9.934432029724121,4.542784214019775,1.3259199410676956,0.029311999678611755,14.518400192260742,4.016096115112305,0.05580800026655197,33.151519775390625
0.001,0.0,96,1,23410523.832534663,40,191,9.956480026245117,4.637152194976807,1.354944035410881,0.030432000756263733,14.000160217285156,3.73907208442688,0.057312000542879105,32.38566589355469
0.001,0.0,96,1,23733440.060639046,40,192,9.946175575256348,4.583871841430664,1.3832640051841736,0.030880000442266464,15.532608032226562,3.9557759761810303,0.059167999774217606,34.22627258300781
0.001,0.0,96,1,24021924.316908795,40,193,9.943648338317871,4.576543807983398,1.3447679728269577,0.032607998698949814,14.800512313842773,3.9966399669647217,0.09113600105047226,33.451904296875
0.001,0.0,87,1,24274839.239466168,40,194,9.942208290100098,4.513408184051514,1.4288960546255112,0.06191999837756157,14.571200370788574,3.279680013656616,0.10742399841547012,32.47443389892578
0.001,0.0,80,1,24491187.700097136,40,195,9.951168060302734,4.50761604309082,1.379647970199585,0.0613120011985302,13.349823951721191,3.3614718914031982,0.106175996363163,31.64454460144043
0.001,0.0,86,1,24670116.735473238,40,196,9.931360244750977,4.56006383895874,1.3828160464763641,0.0655680000782013,16.447935104370117,3.6015679836273193,0.1125119999051094,34.73539352416992
0.001,0.0,86,1,24810920.909997094,40,197,9.944448471069336,4.559167861938477,1.3603519797325134,0.02969600073993206,13.762911796569824,3.318079948425293,0.05555199831724167,31.93667221069336
0.001,0.0,95,1,24913045.09701325,40,198,9.944576263427734,4.633920192718506,1.3524480015039444,0.02969600073993206,14.939104080200195,4.046271800994873,0.055296000093221664,33.60947036743164
0.001,0.0,98,1,24976086.66741948,40,199,9.965312004089355,4.485343933105469,1.376223936676979,0.05167999863624573,14.021599769592285,4.355967998504639,0.08035200089216232,33.43110275268555
0.001,0.0,97,1,24999797.077049732,40,200,10.001184463500977,4.5796799659729,1.3741439878940582,0.04816000163555145,14.217439651489258,3.785088062286377,0.07635200023651123,32.77849578857422
