pruning_thresh,quality,technique,bandwidth,mAP_drop,frame_id,feasible,sensitivity,map
0.0,81,1,31068338.411012184,20,412,1,0.8333333333333334,0.5666666666666667
0.0,81,1,30411161.15111818,20,413,1,0.6666666666666666,0.4
0.0,81,1,29712937.430146724,20,414,1,0.6666666666666666,0.4
0.0,81,1,28976420.025849458,20,415,1,0.6666666666666666,0.4
0.0,81,1,28204512.69051028,20,416,1,0.8333333333333334,0.48333333333333334
0.05,81,1,27400258.702773497,20,417,1,0.8,0.4583333333333333
0.01,81,1,26566828.869384408,20,418,1,0.8333333333333334,0.5
0.01,81,1,25707509.024143875,20,419,1,1.0,0.9714285714285714
0.02,81,1,24825687.073364142,20,420,1,1.0,0.75
0.03,82,1,23924839.638898816,20,421,1,1.0,0.9833333333333334
0.05,82,1,23008518.351408377,20,422,1,1.0,0.9833333333333334
0.03,82,1,22080335.847899865,20,423,1,0.8,0.8
0.02,82,1,21143951.528746706,20,424,1,0.8,0.8
0.02,81,1,20203057.130341325,20,425,1,0.8,0.8
0.02,81,1,19261362.170262173,20,426,1,0.6666666666666666,0.4
0.02,81,1,18322579.32233733,20,427,1,0.8333333333333334,0.9
0.03,82,1,17390409.77926448,20,428,1,0.8,0.8
0.02,81,1,16468528.660496015,20,429,1,0.6666666666666666,0.4
0.03,82,1,15560570.5229185,20,430,1,0.8,0.8
0.0,66,1,14670115.031452455,20,431,1,0.8,0.8
0.05,82,1,13800672.846065493,20,432,1,0.8,0.8
0.0,65,1,12955671.780841567,20,433,1,0.8,0.8
0.22,93,1,12138443.28967233,20,434,1,0.8,0.8
0.17,93,1,11352209.331853805,20,435,1,0.8,0.8
0.19,92,1,10600069.669370122,20,436,1,0.8,0.8
0.19,93,1,9884989.64594568,20,437,1,0.8,0.8
0.21,93,1,9209788.496046348,20,438,1,0.8333333333333334,0.9
0.22,93,1,8577128.229924096,20,439,1,0.8333333333333334,0.9
0.0,56,1,7989503.1385241,20,440,1,0.8571428571428571,0.7333333333333334
0.14,76,1,7449229.959633224,20,441,1,0.8333333333333334,0.5666666666666667
0.11,76,1,6958438.744038818,20,442,1,0.8333333333333334,0.48333333333333334
0.23,93,1,6519064.457710188,20,443,1,0.8333333333333334,0.48333333333333334
0.14,76,1,6132839.353109881,20,444,1,0.8,0.8
0.0,52,1,5801286.139712224,20,445,1,0.75,0.6875
0.01,52,1,5525711.98065407,20,446,1,0.75,0.75
0.28,87,1,5307203.339186689,20,447,1,0.75,0.75
0.34,97,1,5146621.69524654,20,448,1,0.8,0.8
0.34,96,1,5044600.14903276,20,449,1,0.8,0.8
0.11,63,1,5001540.924981678,20,450,1,0.8,0.8
