video_name,pruning_thresh,jepg_quality,data_size_mean,data_size_std,sparsity,decomposability,regularity,pictoriality,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_100,mar_small,mar_medium,mar_large
b610204c-e3c8c65f,0.04,5,1395396.0,0.0,0.36168667945636096,-0.9989783653846157,0.3271571242191076,0.6514448656489817,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
b610204c-e3c8c65f,0.06,1,1394884.0,0.0,0.44410349828957096,-0.9990685096153848,0.3286854431419506,0.6591340726776627,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
b610204c-e3c8c65f,0.06,2,1395012.0,0.0,0.4476818919887203,-0.9978064903846156,0.31574934112240427,0.651928116041206,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
b610204c-e3c8c65f,0.06,3,1395140.0,0.0,0.4496165980954142,-0.9982872596153849,0.3117751623143993,0.6424071997476248,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
b610204c-e3c8c65f,0.06,4,1395268.0,0.0,0.4511324368990386,-0.9977463942307694,0.3114487205120672,0.6425843163765295,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
b610204c-e3c8c65f,0.06,5,1395396.0,0.0,0.4501109467455621,-0.9972656249999998,0.31167464348509355,0.6413079491175766,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
b610204c-e3c8c65f,0.08,1,1394884.0,0.0,0.5079961110854291,-0.9946814903846153,0.31563082227984773,0.6505366302531812,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
b610204c-e3c8c65f,0.08,2,1395012.0,0.0,0.5122383072531435,-0.9932692307692308,0.3060983806814873,0.6445280866745657,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
b610204c-e3c8c65f,0.08,3,1395140.0,0.0,0.5158087555473374,-0.9932091346153845,0.3017076558007119,0.6346357465167706,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
b610204c-e3c8c65f,0.08,4,1395268.0,0.0,0.5175184622318787,-0.9916766826923077,0.3010148837905451,0.6347761503666438,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
b610204c-e3c8c65f,0.08,5,1395396.0,0.0,0.5161722217085798,-0.991826923076923,0.30164766765091217,0.6345024391360063,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
